REGION,SITE,PLOT,CUM,YEAR,PERIOD,THROW,FUNCHR,FUNCON,GAMHOL,HETFOR,JORFLO,LUCGOO,MONALB,PROALL,PROFAL,PROSPP,PALPAL,DEPTH_AVE_30DAY,DEPTH_AVE_180DAY,DSLDD,LASTDAYDRY,TRANSECT,E.AMICAL,E.CICURO,E.LEPPLA,E.MICSAL,E.MONALB,REGSITE,SITEPLOT
WCA,1,B,22,2000,2,5,0.6,0,3,6.4,0,7.6,0,0,9.8,0.8,23,46.39402856,85.35180634,3256.6,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,23,2000,3,4,0.75,0,2.5,9,0,7.75,0,NA,NA,NA,13.5,37.3673619,44.15513967,3345.6,44,3,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,24,2000,4,6,2.166666667,0,3.166666667,5.833333333,0,1.666666667,0,0,0.5,0,3.5,66.1473619,43.58069523,3431,44,3,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,25,2000,5,5,1.2,0,3.4,9.6,0.4,2,0,0,1,0.6,4.8,67.38069523,57.88069523,3495,44,3,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,26,2001,1,5,0.2,0,2.2,7.2,0,3.4,0,0,1.4,0,4.8,54.21402856,62.64180634,3543,44,3,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,27,2001,2,5,0.6,0,4.6,5.4,0,2.4,0,0,3.6,0,6.2,33.4473619,55.05847301,3607,44,3,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,28,2001,3,5,0,0,15.2,14.6,5.8,1.2,0,0,0.2,0,13.4,28.01402856,33.40847301,3708,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,29,2001,4,5,1.6,0,9.6,12,1.6,3.6,0,0,2.6,0,10.2,81.18069523,48.03069523,3799,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,30,2001,5,5,1,0,10.4,9.4,2.8,5.6,0,0,4.4,8.8,2.4,89.21402856,70.7473619,3862,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,31,2002,1,5,0.6,0,4.8,7.4,4,5.4,0,0,11.6,4.6,4.2,77.2473619,82.12513967,3921,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,32,2002,2,5,0,0,3.8,8.2,1.8,5.4,0,0,7.4,0.8,4.4,48.57402856,76.20513967,3984.4,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,33,2002,3,5,3.4,0,7.4,12,0.8,4.2,0,0,2.2,0.2,7.6,60.68069523,58.20847301,4068,44,6,0.166666667,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,34,2002,4,5,1.2,0,10,22,0.8,7.8,0,0,1,0.2,0.6,88.67402856,64.73069523,4142.8,44,6,0.166666667,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,35,2002,5,5,1.4,0,3.8,10.6,0.4,5.8,0,0,0,0,2.2,77.1473619,75.1973619,4198,44,6,0.166666667,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,36,2003,1,5,0.4,0,2.6,6.2,0.4,5,0,0,0,0,5.2,68.89402856,79.60513967,4282.8,44,6,0.166666667,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,37,2003,2,5,0,0,0,1.8,0.2,5.6,0,0,0.6,0,12,53.7473619,68.28625078,4352,44,6,0.166666667,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,38,2003,3,5,0.2,0,0,0.2,0,2.2,0,0,0.8,0,19.2,72.61402856,57.89180634,4430,44,6,0.166666667,0,0,0.333333333,0,WCA1,WCA1B
WCA,1,B,39,2003,4,5,0,0,0,0,0,0.8,0,0,0.2,0,6.6,100.0473619,77.81402856,4547,44,6,0.166666667,0,0,0.333333333,0,WCA1,WCA1B
WCA,1,B,40,2003,5,5,0.4,0,0.2,0,0,4.4,0,0,0,0,0,88.48069523,87.81958412,4585,44,6,0.166666667,0,0,0.333333333,0,WCA1,WCA1B
WCA,1,B,41,2004,1,5,0,0,0,0.4,0,5.4,0,0,1.4,0.2,0,72.51402856,86.75847301,4648,44,6,0.166666667,0,0,0.333333333,0,WCA1,WCA1B
WCA,1,B,42,2004,2,5,0.6,0,2,0.4,0,3.8,0,0,1,0.6,43,46.68069523,72.19180634,4717,44,6,0.166666667,0,0,0.333333333,0,WCA1,WCA1B
WCA,1,B,43,2004,3,5,1.8,0.2,3.8,0.2,0,6.8,0,0,0.4,0,41.4,28.2473619,52.49180634,4786,44,6,0.5,0,0.666666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,45,2004,5,5,0.2,0,2.6,10.6,0,10.2,0,0,1.6,0.6,2.2,82.1473619,72.57513967,4956,44,6,0.5,0,0.666666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,46,2005,1,5,0.2,0,2.6,5.6,0,8.4,0,0,4.4,0,4,68.61402856,83.66402856,5017,44,6,0.5,0,0.666666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,47,2005,2,5,0.8,0,8.2,6.8,0,7.8,0,0,6.6,0.2,10.2,54.21402856,71.63069523,5082,44,6,0.5,0,0.666666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,48,2005,3,5,1.4,0,2.8,11.4,0,5.8,0,0,4.8,1.2,34,68.8073619,55.45958412,5159.8,44,6,0,0,0.666666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,49,2005,4,5,0.2,0,0.6,3.8,0,0.8,0,0,1,0,2.2,105.1073619,85.09180634,5272.8,44,6,0,0,0.666666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,50,2005,5,5,0.4,0,0.4,2.8,0,3.6,0,0,0,0,10,99.91402856,97.45291745,5305,44,6,0,0,0.666666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,51,2006,1,5,0.2,0,0,1.4,0,4.2,0,0,1,0.4,48.6,73.98069523,95.20291745,5375,44,6,0,0,0.666666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,52,2006,2,5,0,0,0,2.2,0,15.2,0,0,4.6,0,21.4,52.51402856,79.45291745,5439,44,6,0,0,0.666666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,53,2006,3,5,0,0,0,1.4,0,5,0,0,1.2,0,35.6,36.9473619,48.36958412,5532,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,54,2006,4,5,0.4,0,0,0.2,0,9.4,0,0,0.6,0,24.2,84.2473619,55.05291745,5641,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,55,2006,5,5,0.4,0,0,0,0,10.4,0,0,0.4,0.6,16.6,70.41402856,65.74180634,5683,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,56,2007,1,5,0.2,0,0,0.2,0,4.6,0,0,1.4,0,4.8,54.88069523,70.73625078,5759,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,57,2007,2,5,0.2,0,0,0.2,0,9.2,0,0,2,0,11.2,38.08069523,60.61958412,5802,44,6,0,0,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,58,2007,3,5,0.2,0,0,0.4,0,0.4,0,0,2,0,7.8,31.61402856,43.41402856,5889,44,6,0,0,1,0,0,WCA1,WCA1B
WCA,1,B,59,2007,4,5,1,0,6.6,11.8,0.2,10,0,0,0,0.6,8.2,54.98069523,41.30847301,5994,44,6,0,0,1,0,0,WCA1,WCA1B
WCA,1,B,60,2007,5,5,0,0,3.2,6.4,0,5.2,0,0,0.6,0.4,12.8,65.58069523,50.80291745,6054,44,6,0,0,1,0,0,WCA1,WCA1B
WCA,1,B,61,2008,1,5,0,0,0.4,7.2,0.2,12.6,0,0,3.4,0,14.8,50.0473619,56.13069523,6112,44,6,0,0,1,0,0,WCA1,WCA1B
WCA,1,B,62,2008,2,5,0,0,0.4,6,0.4,4.8,0,0,0.8,0,21,49.28069523,57.35847301,6160,44,6,0,0,1,0,0,WCA1,WCA1B
WCA,1,B,63,2008,3,5,0.2,0,0.8,7.6,0,3.6,0,0,3,0.2,15.2,55.6473619,46.17513967,6271,44,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,65,2008,5,5,0.2,0,0.2,5.4,0,5,0,0,2.4,0,24,92.61402856,88.44180634,6412,44,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,66,2009,1,5,0,0,0,7.2,0,6.6,0,0,2.6,0.4,47.2,73.21402856,94.68625078,6473,44,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,67,2009,2,5,0,0,0.2,2.8,0,2.4,0,0,4.2,0.8,42.2,45.0473619,75.20847301,6538,44,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,68,2009,3,5,0,0,0,2.6,0.8,2.8,0,0,1,0,46.2,60.1473619,53.81402856,6635,44,6,0.166666667,0.333333333,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,69,2009,4,5,0.4,0,0.2,3.6,0,3,0,0,0.4,0,27.6,84.38069523,65.8473619,6726,44,6,0.166666667,0.333333333,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,70,2009,5,5,0.2,0,0,0.4,0.2,2.6,0,0,0.2,0,7.8,68.51402856,72.50847301,6783,44,6,0.166666667,0.333333333,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,71,2010,1,5,0,0,0.4,0.2,0.2,1,0,0,1.2,0,13.2,69.88069523,74.10847301,6846,44,6,0.166666667,0.333333333,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,72,2010,2,5,0,0,0,0,0,0.6,0,0,1.6,0,22.6,56.38069523,66.45291745,6907,44,6,0.166666667,0.333333333,0.166666667,0,0,WCA1,WCA1B
WCA,1,B,73,2010,3,5,0,0,0,0.4,0,1.4,0,0,3,0,21.4,53.01402856,51.51958412,6988,44,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1B
WCA,1,B,74,2010,4,5,0,0,0,0,0,0.2,0,0,0.4,0,15.2,76.68069523,54.22513967,7085,44,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1B
WCA,1,B,75,2010,5,5,0,0,0,0,0,0.4,0,0,0.2,0.2,15.2,61.0473619,65.29180634,7147,44,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1B
WCA,1,B,76,2011,1,5,0,0,0,0,0,1.2,0,0,2.8,0,33.2,47.74069523,63.01625078,7211.4,44,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1B
WCA,1,B,77,2011,2,5,0,0,0.2,0,0,2,0,0,1.6,0.2,34,31.81402856,53.05069523,7255.2,44,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1B
WCA,1,B,78,2011,3,5,0.6,0,2,0,3.2,0.2,0,0,0,0,23.4,19.31402856,28.76008174,31,1,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,79,2011,4,5,0,0,2.2,0.4,2.6,0.6,0,0,0.2,0,16.6,70.68069523,39.44897063,119,1,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,80,2011,5,5,0.2,0,2.6,0,0.8,1,0,0,4,1.2,15.2,91.31402856,57.58625078,172,1,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,81,2012,1,5,0,0,3.8,0.2,3.2,3,0,0,4.6,1.2,12.4,71.01402856,75.63069523,232,1,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,82,2012,2,5,0,0,1.2,0,0.2,2.8,0,0,5.4,1,37.8,53.2473619,75.2473619,287,1,6,0,0,0,0,0,WCA1,WCA1B
WCA,1,B,83,2012,3,5,0,0,0.2,1.2,0.4,5.4,0,0,3.2,0.6,16.2,67.01402856,59.54180634,375,1,6,0.166666667,0,0.5,0.666666667,0,WCA1,WCA1B
WCA,1,B,85,2012,5,5,1,0,1,5.2,0.2,11,0,0,0.6,0.4,13.2,86.18069523,83.23069523,536,1,6,0.166666667,0,0.5,0.666666667,0,WCA1,WCA1B
WCA,1,B,86,2013,1,5,0.2,0,0.4,0.6,0,4.8,0,0,0,0,6.2,69.8473619,83.51958412,585,1,6,0.166666667,0,0.5,0.666666667,0,WCA1,WCA1B
WCA,1,B,87,2013,2,5,0,0,0,0.4,0.2,5,0,0,0.6,0,21.2,47.69402856,73.20847301,652.4,1,6,0.166666667,0,0.5,0.666666667,0,WCA1,WCA1B
WCA,1,B,88,2013,3,5,0,0,0,1.2,0,4.2,0,0,0.6,0,26.4,62.81402856,52.16402856,743,1,6,0.166666667,0,0.5,0.833333333,0,WCA1,WCA1B
WCA,1,B,89,2013,4,5,0.2,0,0,1,0,3.8,0,0,0,0,39.8,92.68069523,67.74180634,827,1,6,0.166666667,0,0.5,0.833333333,0,WCA1,WCA1B
WCA,1,B,90,2013,5,5,0,0,0.4,0.6,0,3.2,0,0,0.2,0,23.6,75.51402856,84.08069523,904,1,6,0.166666667,0,0.5,0.833333333,0,WCA1,WCA1B
WCA,1,B,91,2014,1,5,0.2,0,1.8,2.2,0,6,0,0,0,0,18.2,63.3473619,77.17513967,974,1,6,0.166666667,0,0.5,0.833333333,0,WCA1,WCA1B
WCA,1,B,92,2014,2,5,0.2,0,2.2,2.2,0,3.8,0,0,0.2,0,21.6,47.58069523,67.2473619,1016,1,6,0.166666667,0,0.5,0.833333333,0,WCA1,WCA1B
WCA,1,B,93,2014,3,5,0.2,0,0,0.4,0,4.2,0,0,0.2,0,11.4,29.0473619,45.4973619,1106,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,94,2014,4,5,0.4,0,0.4,8.8,0,5.4,0,0,0.2,0.2,11.6,74.21402856,50.32513967,1218,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,95,2014,5,5,0,0,0,7.6,0,4.2,0,0,0.2,0,17.2,72.3473619,61.5473619,1268,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,96,2015,1,5,0.2,0,0.6,3.6,0.2,2,0,0,0.4,0.2,9.8,62.81402856,69.71958412,1338,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,97,2015,2,5,0.4,0,2,3.6,0.2,2.6,0,0,1,0,9.2,47.71402856,64.36402856,1387,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,98,2015,3,5,1.2,0,1.2,1.6,0,2.2,0,0,1.2,1.2,19.4,34.18069523,51.94180634,1466,1,6,0,0,0.5,0.333333333,0,WCA1,WCA1B
WCA,1,B,99,2015,4,5,0.4,0,0.2,0.6,0,0.8,0,0,1.8,0.4,15.2,55.81402856,42.05847301,1556,1,6,0,0,0.5,0.333333333,0,WCA1,WCA1B
WCA,1,B,100,2015,5,5,0.4,0,0.4,1.6,0,2.8,0,0,0.4,1.4,0,72.71402856,51.7973619,1628,1,6,0,0,0.5,0.333333333,0,WCA1,WCA1B
WCA,1,B,101,2016,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,102.9140286,76.20291745,1707,1,6,0,0,0.5,0.333333333,0,WCA1,WCA1B
WCA,1,B,102,2016,2,5,0.2,0,0.6,0.4,0,0.6,0,0,2.4,0.2,7.6,79.31402856,83.71958412,1759,1,6,0,0,0.5,0.333333333,0,WCA1,WCA1B
WCA,1,B,103,2016,3,5,0,0,0,0.4,0,0.2,0,0,0.8,1.4,7,56.0473619,68.58069523,1852,1,6,0,0,0.666666667,0.5,0,WCA1,WCA1B
WCA,1,B,104,2016,4,5,0,0,0.2,0,0,0.2,0,0,0,0,NA,82.68069523,59.86402856,1949,1,6,0,0,0.666666667,0.5,0,WCA1,WCA1B
WCA,1,B,105,2016,5,5,0,0,0.2,0,0,0.2,0,0,1,0.4,NA,68.6473619,70.13625078,1998,1,6,0,0,0.666666667,0.5,0,WCA1,WCA1B
WCA,1,B,106,2017,1,5,0,0,0,0,0,0.2,0,0,0.8,0,18,59.21402856,71.3473619,2055,1,6,0,0,0.666666667,0.5,0,WCA1,WCA1B
WCA,1,B,107,2017,2,5,0.2,0,0.2,0,0,0,0,0,0.4,0,13.4,40.9473619,60.67513967,2117,1,6,0,0,0.666666667,0.5,0,WCA1,WCA1B
WCA,1,B,110,2017,5,5,0,0,0.2,0,0,0,0,0,0,0,8,107.1140286,108.9529175,2363,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,111,2018,1,5,0,0,4.6,1,1.6,2.6,0,0,0,0.8,11.2,60.11402856,98.35291745,2447,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,112,2018,2,5,0.4,0,2.2,0.8,0.4,3.4,0,0,0.8,0,5.4,47.1473619,86.40847301,2475,1,6,0,0,0.166666667,0.166666667,0,WCA1,WCA1B
WCA,1,B,113,2018,3,5,0.6,0,0.8,1.4,0,4.6,0,0,0.8,0,5.4,77.2473619,56.55291745,2571,1,6,0,0.166666667,0.166666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,114,2018,4,5,0,0,0.8,0.8,0,5,0,0,0,0.2,7.4,77.31402856,66.51958412,2664,1,6,0,0.166666667,0.166666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,115,2018,5,5,0.8,0,2.2,2.4,0,3.4,0,0,0,0,6.8,58.21402856,71.5973619,2726,1,6,0,0.166666667,0.166666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,116,2019,1,5,0.4,0,0,1.2,0,0.6,0,0,0.2,0,6.8,52.2473619,62.8973619,2789,1,6,0,0.166666667,0.166666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,117,2019,2,5,0.6,0,1.4,0.6,0,0.8,0,0,0,0,8,48.31402856,54.85291745,2845,1,6,0,0.166666667,0.166666667,0.333333333,0,WCA1,WCA1B
WCA,1,B,118,2019,3,5,1,0.2,0.4,2,0,0.8,0,0,0,0,8.8,49.18069523,44.95291745,2934,1,6,0,0,0.5,0.166666667,0,WCA1,WCA1B
WCA,1,B,119,2019,4,5,0,0,1,2.2,0,2.4,0,0.2,0,0.4,4.6,67.31402856,52.03625078,3040,1,6,0,0,0.5,0.166666667,0,WCA1,WCA1B
WCA,1,B,120,2019,5,5,0.6,0,1.4,0.8,0,1.2,0,0,0.2,0,20.4,63.41402856,58.61958412,3069,1,6,0,0,0.5,0.166666667,0,WCA1,WCA1B
WCA,1,B,121,2020,1,5,0,0,0.8,1.2,0,0.6,0,0,0,0,10.2,52.9473619,61.44180634,3161,1,6,0,0,0.5,0.166666667,0,WCA1,WCA1B
WCA,1,B,122,2020,2,5,0.2,0,0.2,0.2,0,0.2,0,0,0,0,3.4,34.8473619,43.86958412,3265,1,6,0,0,0.5,0.166666667,0,WCA1,WCA1B
WCA,1,B,123,2020,3,5,0,0,1.6,1.6,0.6,1.8,0,0.2,1.8,0,10,55.78069523,43.35847301,3297,1,6,0,0,0.333333333,0,0,WCA1,WCA1B
WCA,1,B,126,2021,1,5,0.4,0,1.6,3.4,0,3.4,0,0,4.2,0,20.6,81.21402856,101.3473619,3529,1,6,0,0,0.333333333,0,0,WCA1,WCA1B
WCA,1,B,127,2021,2,5,1.4,0,2.6,3.4,0.2,5.8,0,0,2.6,0.2,20.6,49.58069523,92.6973619,3585,1,6,0,0,0.333333333,0,0,WCA1,WCA1B
WCA,1,B,128,2021,3,5,0,0,0.2,0.4,0.2,1,0,0,0.2,0,2.6,30.48069523,46.48069523,3675,1,6,0,0,0,0,0.166666667,WCA1,WCA1B
WCA,1,B,129,2021,4,5,0.6,0,5.4,4.4,0.8,3.8,0,0,0.6,0.2,1,78.21402856,45.53625078,3775,1,6,0,0,0,0,0.166666667,WCA1,WCA1B
WCA,1,B,130,2021,5,5,0.2,0,1.8,2.4,0.2,5,0,0,0.8,0.2,6.4,79.01402856,59.70291745,3819,1,6,0,0,0,0,0.166666667,WCA1,WCA1B
WCA,1,B,131,2022,1,5,0.2,0,1.4,2.6,0,2.2,0,0.2,0.2,0,21.2,52.78069523,68.71402856,3895,1,6,0,0,0,0,0.166666667,WCA1,WCA1B
WCA,1,B,132,2022,2,5,0,0,0.2,1,0,2.8,0,0,1.8,0.4,27.8,40.88069523,61.74180634,3941,1,6,0,0,0,0,0.166666667,WCA1,WCA1B
WCA,1,C,1,1996,1,5,0.2,0,2.4,3.4,0,9.2,0,0,0,0,0,76.27842878,105.5673177,1729,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,2,1996,2,5,1,0,4,6.2,0,9.4,0,0,0.2,0,9.8,60.41176211,94.47842878,1775,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,3,1996,3,5,0.6,0,7.2,10.4,0,5,0,0,0.2,0,4,68.67842878,58.63953989,1897,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,4,1996,4,5,2.2,0,4.2,11,0,3.4,0,0,0.2,0,7.6,76.14509544,65.96176211,1988,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,5,1996,5,5,1.8,0,2.8,4.8,0,3.6,0,0,0,0,10.2,71.87842878,72.43953989,2034,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,6,1997,1,5,1.8,0,1.6,5.6,0,3.6,0,0,0,0,10,68.01176211,72.28398433,2095,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,7,1997,2,5,0.4,0,2.2,5.8,0,4,0,0,0,0,3.6,53.91176211,67.600651,2153,51,NA,NA,NA,NA,NA,NA,WCA1,WCA1C
WCA,1,C,8,1997,3,5,0.8,0,2.2,7.4,0,2.4,0,0,0.2,0,0.4,54.81176211,57.51731766,2232,51,5,0,0,0,0,0,WCA1,WCA1C
WCA,1,C,9,1997,4,5,1.2,0,1.2,5.4,0,1.6,0,0,0,0,17,92.37842878,71.52287322,2345,51,5,0,0,0,0,0,WCA1,WCA1C
WCA,1,C,10,1997,5,5,0.8,0,0.4,3.4,0,3.4,0,0,0,0,19,79.44509544,80.550651,2399,51,5,0,0,0,0,0,WCA1,WCA1C
WCA,1,C,11,1998,1,5,0.2,0,0,4.4,0,2.2,0,0,0,0,6.6,89.24509544,86.31731766,2478,51,5,0,0,0,0,0,WCA1,WCA1C
WCA,1,C,12,1998,2,5,0.2,0,0,5,0,3,0,0,1.2,0.2,3.2,87.61176211,85.43398433,2512,51,5,0,0,0,0,0,WCA1,WCA1C
WCA,1,C,13,1998,3,5,1.6,0,2.4,6.8,0,2,0,0,0.2,0,4.2,32.14509544,64.26731766,2602,51,6,0.5,0,0.166666667,0,0,WCA1,WCA1C
WCA,1,C,14,1998,4,5,1.2,0,7,12.4,0.2,0.8,0,0,0,0,3,79.27842878,48.70620655,2707,51,6,0.5,0,0.166666667,0,0,WCA1,WCA1C
WCA,1,C,15,1998,5,5,0.4,0,0.4,11.8,0,3.2,0,0,0.4,0,5.8,87.54509544,63.29509544,2759,51,6,0.5,0,0.166666667,0,0,WCA1,WCA1C
WCA,1,C,16,1999,1,5,0.6,0,3.8,13.6,0,3.4,0,0,0,0,8.8,83.37842878,77.81176211,2819,51,6,0.5,0,0.166666667,0,0,WCA1,WCA1C
WCA,1,C,17,1999,2,5,1.4,0,4.6,14,0.2,3.4,0,0,2,0.6,4.6,45.77842878,75.28398433,2884,51,6,0.5,0,0.166666667,0,0,WCA1,WCA1C
WCA,1,C,18,1999,3,5,1.4,0,3,14,0,5.6,0,0,1.2,0,6.2,63.77842878,54.17287322,2974,51,6,0.333333333,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,21,2000,1,5,1,0,4.4,6.8,0,3,0,0,3,0,7.6,59.87842878,98.06731766,3211,51,6,0.333333333,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,22,2000,2,5,0,0,0.8,6.6,0,7.6,0,0,6.2,0.8,16.4,45.47842878,84.95620655,3255,51,6,0.333333333,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,23,2000,3,5,0.6,0,2.4,8.4,0,5.8,0,0,3.2,0.2,14.8,36.21176211,42.46731766,3347,51,3,0,0,0.333333333,0,0,WCA1,WCA1C
WCA,1,C,24,2000,4,5,1.8,0,4,15.2,0,4.6,0,0,0.4,0,7.8,65.71176211,42.68287322,3430.4,51,3,0,0,0.333333333,0,0,WCA1,WCA1C
WCA,1,C,25,2000,5,5,1.6,0,6,6.2,0,4.4,0,0,1.2,0.2,1.2,66.84509544,57.12842878,3494,51,3,0,0,0.333333333,0,0,WCA1,WCA1C
WCA,1,C,26,2001,1,5,0.6,0,1.8,6.6,0.2,5.8,0,0,1.8,0,6.2,53.30509544,62.00953989,3542.8,51,3,0,0,0.333333333,0,0,WCA1,WCA1C
WCA,1,C,27,2001,2,5,1,0,4.6,9,0,6.4,0,0,7.2,0,6.8,31.94509544,53.52842878,3609,51,3,0,0,0.333333333,0,0,WCA1,WCA1C
WCA,1,C,28,2001,3,5,0.2,0,10.6,13.4,5.4,2.6,0,0,0,0,6.2,27.07842878,32.32287322,3707,51,6,0.333333333,0.166666667,0,0,0,WCA1,WCA1C
WCA,1,C,29,2001,4,5,1.8,0,12.8,17.8,3.6,9,0,0,2.4,0.2,11.2,80.67842878,47.33953989,3799,51,6,0.333333333,0.166666667,0,0,0,WCA1,WCA1C
WCA,1,C,30,2001,5,5,1.2,0,8.6,12.4,2.4,9.2,0,0,4,3.8,2.6,88.37842878,69.86176211,3861,51,6,0.333333333,0.166666667,0,0,0,WCA1,WCA1C
WCA,1,C,31,2002,1,5,0.8,0,5.4,12.2,3.8,7.6,0,0,13.6,3.2,3,76.34509544,81.36176211,3921,51,6,0.333333333,0.166666667,0,0,0,WCA1,WCA1C
WCA,1,C,32,2002,2,5,0.6,0,7.2,8.8,0.2,6,0,0,6.4,0.6,4,47.34509544,75.300651,3984,51,6,0.333333333,0.166666667,0,0,0,WCA1,WCA1C
WCA,1,C,33,2002,3,5,2.2,0,12.2,23,1.4,8,0,0,8.6,1.2,10.4,58.64509544,57.450651,4066,51,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,34,2002,4,5,2,0,8.2,25.2,1,11.8,0,0,0.4,0,2.8,87.74509544,63.87842878,4142,51,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,35,2002,5,5,1.2,0,4.4,8.2,0.2,9,0,0,0.2,0,0.4,76.31176211,74.500651,4198,51,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,36,2003,1,5,1.2,0,1,6.4,0,3,0,0,0.8,0,4,69.61176211,79.32842878,4278,51,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,37,2003,2,5,0.4,0,0.2,0.8,0.2,9.8,0,0,0.6,0.2,21,54.04509544,68.09509544,4348,51,6,0,0,0.333333333,0.166666667,0,WCA1,WCA1C
WCA,1,C,38,2003,3,5,0,0,0,0,0,1.8,0,0,0.2,0,17.4,71.74509544,57.000651,4429,51,6,0,0,0,0.333333333,0,WCA1,WCA1C
WCA,1,C,39,2003,4,2,1,0,0.5,0,0,1.5,0,0,0.5,0,31,97.47842878,68.93398433,4519,51,6,0,0,0,0.333333333,0,WCA1,WCA1C
WCA,1,C,40,2003,5,5,0.6,0,0.6,0,0,3.6,0,0,1.6,0,0,87.04509544,87.06731766,4585,51,6,0,0,0,0.333333333,0,WCA1,WCA1C
WCA,1,C,41,2004,1,5,0.2,0,1,0,0,2.8,0,0,2.6,0.4,0,71.84509544,85.92842878,4647,51,6,0,0,0,0.333333333,0,WCA1,WCA1C
WCA,1,C,42,2004,2,5,0.8,0.2,0.6,0.4,0,2.8,0,0,1.2,0.2,24.2,45.84509544,71.61176211,4715,51,6,0,0,0,0.333333333,0,WCA1,WCA1C
