gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1324148912	832b8188-f762-11e1-a439-00145eb45e9a	CA38CBEE-7BD5-433B-BBF8-CF0AC8E9F160	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-67E canal, 5.05 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.68801	-80.67133	10.0						2004-12-16T00:00:00	16	12	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167586				CC_BY_NC_4_0		Lovere, Peter			2022-11-25T06:58:17.588Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148908	832b8188-f762-11e1-a439-00145eb45e9a	1B9042BE-6C11-4B10-BEDF-3D42E9B3E079	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, C-111, 0.08 mi N SW 328 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.46319	-80.56231	10.0						2006-08-16T00:00:00	16	8	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167589				CC_BY_NC_4_0					2022-11-25T06:58:05.440Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148904	832b8188-f762-11e1-a439-00145eb45e9a	F8826F2C-20E3-460C-A6E2-5BA49098D013	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Main Park Road, Taylor Slough, 0.66 mi W toll booth	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.39853	-80.59965	10.0						2007-08-19T00:00:00	19	8	2007	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167590				CC_BY_NC_4_0		Peyton, M.			2022-11-25T06:58:21.318Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148902	832b8188-f762-11e1-a439-00145eb45e9a	BB972AB6-46E6-472E-A556-E216F2C6D38E	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.55 mi E Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76191	-80.75747	10.0										4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167596				CC_BY_NC_4_0					2022-11-25T06:58:17.428Z		RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148901	832b8188-f762-11e1-a439-00145eb45e9a	0431491D-00E7-444F-8E02-4BC23E2914D2	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-67E canal, 3.59 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.70923	-80.67187	10.0						2006-12-18T00:00:00	18	12	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167604				CC_BY_NC_4_0		Rochford, Michael; Guzman, Wellington			2022-11-25T06:58:13.690Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148900	832b8188-f762-11e1-a439-00145eb45e9a	CE726FFA-5A4A-4ECC-B6D8-69408E12DBDD	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.38 mi E L-67E canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76094	-80.66757	10.0						2005-09-09T00:00:00	9	9	2005	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	167597				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:14.904Z		
1324148899	832b8188-f762-11e1-a439-00145eb45e9a	5371035B-D39B-4185-9292-67D1AB15BC91	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Key Largo, County Road 905, 2.29 mi S County Road 905A	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.25475	-80.31444	10.0						2007-12-08T00:00:00	8	12	2007	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167598				CC_BY_NC_4_0		Greene, Daniel			2022-11-25T06:58:18.934Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148898	832b8188-f762-11e1-a439-00145eb45e9a	0CFA9BE1-5D3F-408C-BE60-537D532DED39	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Ficus Pond Hammock, 0.11 mi NW Ficus Pond entrance	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.37391	-80.82239	10.0						2006-03-01T00:00:00	1	3	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167582				CC_BY_NC_4_0					2022-11-25T06:58:07.464Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148897	832b8188-f762-11e1-a439-00145eb45e9a	77A67A27-9B21-4E55-B999-7C2D0D48882E	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Shark Valley, Shark Valley Loop Road, 6.42 mi S Visitor's Center	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.66504	-80.76655	10.0						2006-04-25T00:00:00	25	4	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167591				CC_BY_NC_4_0		Seifert, D.			2022-11-25T06:58:13.098Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148896	832b8188-f762-11e1-a439-00145eb45e9a	25165DD4-436A-4EA4-80E0-E58D8DF3FCBC	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Long Pine Key, Research Road & Old Ingraham Highway, 3.08 mi SW, Spoil Mound 5	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.36575	-80.66427	10.0						2004-11-17T00:00:00	17	11	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167581				CC_BY_NC_4_0					2022-11-25T06:58:06.262Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148895	832b8188-f762-11e1-a439-00145eb45e9a	E1ECE310-2806-47AB-AA1F-46D9C39D0BD0	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 360 Street & C-111 canal, 0.29 mi SW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.43244	-80.56436	10.0						2005-11-04T00:00:00	4	11	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167595				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:18Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148893	832b8188-f762-11e1-a439-00145eb45e9a	C31B0DBD-93C7-4714-90BC-639D52811506	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 232 Avenue, 0.43 mi N State Road 9336	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.40738	-80.56588	10.0						2005-10-22T00:00:00	22	10	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167584				CC_BY_NC_4_0		Stifler			2022-11-25T06:58:14.959Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148892	832b8188-f762-11e1-a439-00145eb45e9a	2559D58A-4101-4F1A-BDAE-6F9EFD50DA1C	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, SW 237 Avenue, 0.47 mi N SW 168 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.61515	-80.57553	10.0						2004-03-05T00:00:00	5	3	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167588				CC_BY_NC_4_0		Gilbert, M.			2022-11-25T06:58:09.810Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148890	832b8188-f762-11e1-a439-00145eb45e9a	2500CC17-A690-44C6-8487-6B019593F452	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, SW 280 Street & SW 232 Avenue, 0.49 mi NW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.50725	-80.57435	10.0						2005-12-13T00:00:00	13	12	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167605				CC_BY_NC_4_0		Smith, Jason			2022-11-25T06:58:10.553Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148888	832b8188-f762-11e1-a439-00145eb45e9a	0A347200-0880-449D-9C0D-0510A9A156D1	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, SW 237 Avenue, 1.73 mi S SW 168 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.58343	-80.57527	10.0						2006-10-20T00:00:00	20	10	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167561				CC_BY_NC_4_0		Rochford, Michael			2022-11-25T06:58:13.846Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148887	832b8188-f762-11e1-a439-00145eb45e9a	99ECDC4A-CD89-429E-9832-C3049B33359F	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 376 Street, 0.08 mi W C-111 canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.41816	-80.56098	10.0						2006-07-21T00:00:00	21	7	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167599				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:16.947Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148886	832b8188-f762-11e1-a439-00145eb45e9a	BC4E2FF2-A974-4990-B07F-5B79BBDD4B7B	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 360 Street, 0.21 mi W C-111 canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.43305	-80.56305	10.0						2005-10-20T00:00:00	20	10	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167579				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:17.821Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148885	832b8188-f762-11e1-a439-00145eb45e9a	62CBC86A-88EB-4450-A5A5-40F9B29A9DE9	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 360 Street & C-111 canal, 0.71 mi NW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.43698	-80.57019	10.0						2006-08-11T00:00:00	11	8	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167587				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:13.020Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148884	832b8188-f762-11e1-a439-00145eb45e9a	49F65941-53CF-47FC-AF8B-A498573E1589	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 2.46 mi E Shark Valley, S-12C structure	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76203	-80.72687	10.0						2006-06-09T00:00:00	9	6	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167568				CC_BY_NC_4_0		Hill, Robert			2022-11-25T06:58:18.617Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148882	832b8188-f762-11e1-a439-00145eb45e9a	01F19A5A-BA0D-4D19-868A-FD1409F928A9	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-67E canal, 1.58 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.73835	-80.67296	10.0						2005-01-31T00:00:00	31	1	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167592				CC_BY_NC_4_0		Snow, Skip; Oberhofer, Lori			2022-11-25T06:58:03.862Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148881	832b8188-f762-11e1-a439-00145eb45e9a	C61EA95D-1725-4633-9086-47B93AC48EB5	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-67E canal, 1.52 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.73913	-80.67324	10.0						2004-12-17T00:00:00	17	12	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167594				CC_BY_NC_4_0		Hill, Robert			2022-11-25T06:58:15.001Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148880	832b8188-f762-11e1-a439-00145eb45e9a	259CC8FA-5EE8-4A65-9A04-BB1D878ABFBB	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, 24949 SW 227 Avenue	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.53379	-80.55861	50.0						2006-12-13T00:00:00	13	12	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167603				CC_BY_NC_4_0					2022-11-25T06:58:17.977Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148879	832b8188-f762-11e1-a439-00145eb45e9a	230F15F3-E223-42D1-BB2C-8AF3DBE84DC2	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.760942	-80.661658	16500.0						2007-02-05T00:00:00	5	2	2007	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167564				CC_BY_NC_4_0		Tamiami Rangers			2022-11-25T06:58:17.909Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148878	832b8188-f762-11e1-a439-00145eb45e9a	E9DEC6F9-A3E6-48E8-9A33-70CEB5065E56	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Main Park Road, Taylor Slough, 0.54 mi E Royal Palm Hammock Road	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.40191	-80.60611	10.0						2006-10-26T00:00:00	26	10	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167601				CC_BY_NC_4_0		Rice, Steven			2022-11-25T06:58:17.952Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148877	832b8188-f762-11e1-a439-00145eb45e9a	C7524294-17D4-4FC7-9260-2B261D922803	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 232 Avenue, 0.43 mi N State Road 9336	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.40738	-80.56588	10.0						2005-10-22T00:00:00	22	10	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167571				CC_BY_NC_4_0		Stifler			2022-11-25T06:58:17.956Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148876	832b8188-f762-11e1-a439-00145eb45e9a	A2BDCF2A-EA29-4B2A-BDEB-3630D2679D5E	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Long Pine Key, Main Park Road, Taylor Slough, 0.3 mi E Royal Palm Hammock Road	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.40371	-80.60959	50.0						2006-08-25T00:00:00	25	8	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167577				CC_BY_NC_4_0					2022-11-25T06:58:17.016Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148875	832b8188-f762-11e1-a439-00145eb45e9a	BADF85BF-7F87-41F1-A0F6-C4DD58834619	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Main Park Road, 1.24 mi N Ninemile Pond	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.27153	-80.79843	10.0						2006-11-08T00:00:00	8	11	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167576				CC_BY_NC_4_0		Rochford, Michael			2022-11-25T06:58:17.396Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148874	832b8188-f762-11e1-a439-00145eb45e9a	378624A1-EE0D-4B28-B0E5-D49586F66856	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Coptic Hammock	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.66745	-80.54092	240.0						2006-05-10T00:00:00	10	5	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167557				CC_BY_NC_4_0		Booth, Michael			2022-11-25T06:58:11.341Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148873	832b8188-f762-11e1-a439-00145eb45e9a	99B6607F-6B0E-4F29-B84C-D9375EB2A651	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Main Park Road, 0.5 mi S West Lake	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.21442	-80.85078	10.0						2004-08-03T00:00:00	3	8	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167574				CC_BY_NC_4_0		Rentz, Mark			2022-11-25T06:58:16.988Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148872	832b8188-f762-11e1-a439-00145eb45e9a	59F282C1-BF74-46EF-A256-2718884BD3B5	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 232 Avenue, 0.43 mi N State Road 9336	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.40738	-80.56588	10.0						2005-10-22T00:00:00	22	10	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167567				CC_BY_NC_4_0		Stifler			2022-11-25T06:58:08.657Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148871	832b8188-f762-11e1-a439-00145eb45e9a	EDE73260-A6AF-4D5D-A611-6F67FB4B88E5	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Shark Valley, Shark Valley Loop Road, 2.15 mi S Visitor's Center	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.72701	-80.76664	10.0						2007-01-19T00:00:00	19	1	2007	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167556				CC_BY_NC_4_0					2022-11-25T06:58:11.758Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148870	832b8188-f762-11e1-a439-00145eb45e9a	F0B612AC-8287-42D6-B442-DBCA6118F535	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-67E canal, 4.24 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.69977	-80.67152	10.0						2006-01-09T00:00:00	9	1	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167570				CC_BY_NC_4_0		Hill, Robert			2022-11-25T06:58:15.464Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148869	832b8188-f762-11e1-a439-00145eb45e9a	C1EC2A14-F9A6-48A9-BD7C-D3D44E9FC0FE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-67E canal, 2.47 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.72547	-80.67247	10.0						2006-02-01T00:00:00	1	2	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167583				CC_BY_NC_4_0		Hill, Robert			2022-11-25T06:58:20.236Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148868	832b8188-f762-11e1-a439-00145eb45e9a	09EA481E-9485-478F-BA89-F91C36B908E6	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Main Park Road, 1.74 mi S West Lake	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.20054	-80.87511	10.0						2006-11-11T00:00:00	11	11	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167559				CC_BY_NC_4_0		Rochford, Michael			2022-11-25T06:58:04.409Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148867	832b8188-f762-11e1-a439-00145eb45e9a	08BD20D0-90A6-467F-9EB0-3D3CDFDCB06D	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, State Road 9336 & L-31N, 0.61 mi N	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.40728	-80.57314	10.0						2005-10-20T00:00:00	20	10	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167593				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:04.291Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148866	832b8188-f762-11e1-a439-00145eb45e9a	C9F3376E-81DB-410E-811D-9D5BE7C099E2	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Main Park Road, 0.44 mi N Coot Bay Pond	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.18717	-80.89187	50.0						2006-11-03T00:00:00	3	11	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167562				CC_BY_NC_4_0		Guzman, W.			2022-11-25T06:58:11.300Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148865	832b8188-f762-11e1-a439-00145eb45e9a	5F6D9D9E-1678-4B95-87D8-B15D18C8DA73	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 360 Street & C-111 canal, 0.3 mi NW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.43697	-80.56131	10.0						2005-10-20T00:00:00	20	10	2005	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167585				CC_BY_NC_4_0		Snow, Skip; Hill, Robert			2022-11-25T06:58:19.081Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148864	832b8188-f762-11e1-a439-00145eb45e9a	B57277D4-FA2A-44AB-8F04-5ED53C52EB3C	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Pa-hay-okee Road, 0.19 mi W Main Park Road	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.42988	-80.77302	10.0						2004-12-29T00:00:00	29	12	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167580				CC_BY_NC_4_0					2022-11-25T06:58:20.299Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148863	832b8188-f762-11e1-a439-00145eb45e9a	A18ADA41-C7E5-4978-963F-DD9DDC76850D	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Long Pine Key, Royal Palm Hammock Road & Connecting Road	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.39451	-80.61768	50.0						2004-10-23T00:00:00	23	10	2004	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167532				CC_BY_NC_4_0		Rentz, Mark			2022-11-25T06:58:14.080Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148862	832b8188-f762-11e1-a439-00145eb45e9a	6DF22BF4-9765-4659-8AEB-A6E905F7E3FE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 350 Street, 0.12 mi W C-111 canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.44016	-80.56173	10.0						2006-08-10T00:00:00	10	8	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167575				CC_BY_NC_4_0		Hill, Robert; Coy, Orlando			2022-11-25T06:58:12.835Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1324148861	832b8188-f762-11e1-a439-00145eb45e9a	A9FAEFD5-92F4-4E00-93BF-D57AB3714485	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, SW 350 Street & C-111 canal, 0.72 mi NW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.44542	-80.56981	10.0						2006-08-10T00:00:00	10	8	2006	4820533	4820533	PRESERVED_SPECIMEN	UF	Herp	167558				CC_BY_NC_4_0		Hill, Robert; Coy, Orlando			2022-11-25T06:58:17.223Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
